"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2006";16,31;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2007";16,22;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2008";16,96;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2009";18,28;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2010";18,97;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2011";19,97;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2012";20,93;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2013";22,35;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2014";23,61;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2015";24,55;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2016";25,26;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2017";24,71;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2018";24,15;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2019";24,13;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2006";16,31;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2007";16,22;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2008";17,04;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2009";18,36;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2010";19,04;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2011";19,57;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2012";21,29;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2013";22,52;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2014";23,61;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2015";24,64;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2016";25,26;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2017";24,71;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2018";24,15;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2019";24,13;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2006";16,35;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2007";16,36;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2008";17,04;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2009";18,42;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2010";19,04;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2011";19,57;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2012";21,29;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2013";22,52;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2014";24,00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2015";24,64;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2016";25,26;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2017";24,71;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2018";24,15;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2019";24,13;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2006";16,36;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2007";16,36;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2008";17,07;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2009";18,42;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2010";19,04;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2011";19,35;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2012";21,29;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2013";22,39;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2014";24,15;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2015";24,64;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2016";25,26;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2017";24,71;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2018";24,07;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2019";24,13;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2006";16,41;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2007";16,32;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2008";17,06;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2009";18,63;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2010";19,58;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2011";19,28;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2012";21,29;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2013";23,12;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2014";24,22;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2015";24,64;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2016";25,03;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2017";23,93;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2018";24,07;"zł";"";
0600000;"LUBELSKIE";"październik";"ciepła woda - za 1m3";"cena";"2019";24,46;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2006";16,41;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2007";16,44;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2008";17,37;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2009";18,63;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2010";19,58;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2011";19,28;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2012";21,75;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2013";23,12;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2014";24,55;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2015";24,64;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2016";25,03;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2017";23,95;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2018";24,07;"zł";"";
0600000;"LUBELSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2019";25,68;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2006";16,44;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2007";16,44;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2008";17,37;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2009";18,63;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2010";19,58;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2011";19,62;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2012";21,75;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2013";23,12;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2014";24,55;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2015";24,73;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2016";24,49;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2017";23,95;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2018";24,07;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2019";25,68;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2006";15,57;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2007";15,45;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2008";15,86;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2009";17,33;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2010";19,02;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2011";19,64;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2012";21,03;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2013";21,07;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2014";21,09;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2015";20,96;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2016";21,59;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2017";21,26;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2018";21,85;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ciepła woda - za 1m3";"cena";"2019";21,83;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2006";15,57;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2007";15,45;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2008";15,96;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2009";17,55;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2010";19,19;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2011";19,90;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2012";21,25;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2013";21,00;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2014";21,09;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2015";20,96;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2016";21,59;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2017";21,25;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2018";21,85;"zł";"";
0800000;"LUBUSKIE";"luty";"ciepła woda - za 1m3";"cena";"2019";22,44;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2006";15,77;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2007";15,45;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2008";16,13;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2009";17,65;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2010";19,19;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2011";19,90;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2012";21,25;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2013";21,00;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2014";21,09;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2015";20,96;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2016";21,59;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2017";21,25;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2018";21,96;"zł";"";
0800000;"LUBUSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2019";22,44;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2006";15,77;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2007";15,54;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2008";16,13;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2009";17,65;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2010";19,29;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2011";20,10;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2012";21,25;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2013";21,34;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2014";21,09;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2015";20,96;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2016";21,59;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2017";21,25;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2018";21,96;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ciepła woda - za 1m3";"cena";"2019";22,44;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2006";15,77;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2007";15,54;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2008";16,13;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2009";17,65;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2010";19,29;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2011";20,10;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2012";21,25;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2013";21,34;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2014";21,09;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2015";21,52;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2016";21,59;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2017";21,25;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2018";21,96;"zł";"";
0800000;"LUBUSKIE";"maj";"ciepła woda - za 1m3";"cena";"2019";22,44;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2006";15,77;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2007";15,54;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2008";16,13;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2009";17,65;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2010";19,29;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2011";20,10;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2012";21,25;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2013";21,34;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2014";21,09;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2015";21,52;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2016";21,59;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2017";21,25;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2018";21,96;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ciepła woda - za 1m3";"cena";"2019";22,44;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2006";15,77;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2007";15,59;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2008";16,13;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2009";17,84;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2010";19,29;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2011";20,18;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2012";21,35;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2013";20,92;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2014";21,09;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2015";21,52;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2016";21,26;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2017";21,25;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2018";21,96;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ciepła woda - za 1m3";"cena";"2019";22,44;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2006";15,91;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2007";15,59;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2008";16,13;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2009";17,98;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2010";19,29;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2011";20,36;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2012";21,02;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2013";20,92;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2014";21,27;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2015";21,52;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2016";21,26;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2017";21,25;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2018";21,96;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2019";22,44;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2006";16,11;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2007";15,59;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2008";16,53;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2009";17,98;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2010";19,29;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2011";20,44;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2012";21,07;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2013";21,06;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2014";21,30;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2015";21,52;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2016";21,26;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2017";21,25;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2018";21,58;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2019";22,44;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2006";16,21;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2007";15,73;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2008";16,53;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2009";18,94;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2010";19,29;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2011";20,58;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2012";21,07;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2013";21,06;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2014";20,78;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2015";21,52;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2016";21,26;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2017";21,25;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2018";21,58;"zł";"";
0800000;"LUBUSKIE";"październik";"ciepła woda - za 1m3";"cena";"2019";22,44;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2006";16,21;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2007";15,73;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2008";16,89;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2009";18,94;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2010";19,29;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2011";20,70;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2012";21,07;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2013";21,27;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2014";20,96;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2015";21,61;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2016";21,26;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2017";21,25;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2018";21,83;"zł";"";
0800000;"LUBUSKIE";"listopad";"ciepła woda - za 1m3";"cena";"2019";22,44;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2006";16,21;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2007";15,73;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2008";16,89;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2009";19,05;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2010";19,29;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2011";20,81;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2012";21,07;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2013";21,27;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2014";20,96;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2015";21,61;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2016";21,26;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ciepła woda - za 1m3";"cena";"2017";21,25;"zł";"";
