"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0400000;"KUJAWSKO-POMORSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,00;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,57;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,60;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,72;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,94;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,99;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";2,96;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";2,96;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";2,89;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,93;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,78;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,79;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,87;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,89;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,07;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,57;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,60;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,74;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,94;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,97;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";2,94;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";2,93;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";2,92;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,87;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,78;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,79;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,85;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,89;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,90;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,57;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,60;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,78;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,96;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,98;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";2,98;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";2,99;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";2,89;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,87;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,82;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,75;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,91;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,85;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,03;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,57;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,61;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,78;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,95;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,96;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";2,86;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";2,91;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";2,87;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,90;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,84;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,87;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,87;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,83;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,03;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,54;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,50;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,58;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,70;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,98;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";2,98;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";2,99;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";3,08;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,97;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,90;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,88;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,82;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,78;"zł";"";
0600000;"LUBELSKIE";"styczeń";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,01;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,55;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,50;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,60;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,69;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,98;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";2,96;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";2,99;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";3,08;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";3,05;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,85;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,80;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,89;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,81;"zł";"";
0600000;"LUBELSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,98;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,55;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,46;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,59;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,83;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";3,00;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";2,99;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";3,01;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";3,07;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,97;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,76;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,88;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,89;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,78;"zł";"";
0600000;"LUBELSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,05;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,56;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,50;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,59;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,91;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,97;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";2,94;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";3,01;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";3,14;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";3,02;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,81;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,87;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,94;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,87;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,04;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,56;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,50;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,61;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,87;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,96;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";2,99;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";3,04;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";3,11;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";3,02;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,85;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,93;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,92;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,88;"zł";"";
0600000;"LUBELSKIE";"maj";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,04;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,54;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,54;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,63;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,92;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,99;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";3,01;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";3,06;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";3,07;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,96;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,90;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,84;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,93;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,98;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,17;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,54;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,55;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,65;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,94;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,99;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";3,02;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";3,11;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";2,97;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,96;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,92;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,82;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,92;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,91;"zł";"";
0600000;"LUBELSKIE";"lipiec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,10;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,55;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,53;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,67;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,97;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,98;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";3,06;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";3,13;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";2,99;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,90;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,96;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,78;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,92;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,94;"zł";"";
0600000;"LUBELSKIE";"sierpień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,12;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,56;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,52;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,67;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,93;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,98;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";3,04;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";3,07;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";3,02;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,84;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,89;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,78;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,85;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";2,91;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,99;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,57;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,52;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,68;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,96;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";2,98;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";3,01;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";3,05;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";3,03;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,82;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,87;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,79;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,88;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";3,03;"zł";"";
0600000;"LUBELSKIE";"październik";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,13;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,54;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,54;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,73;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,98;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2010";3,00;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2011";3,02;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2012";3,04;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2013";3,01;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2014";2,81;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2015";2,85;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2016";2,79;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2017";2,83;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2018";3,03;"zł";"";
0600000;"LUBELSKIE";"listopad";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";3,18;"zł";"";
0600000;"LUBELSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2006";2,50;"zł";"";
0600000;"LUBELSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2007";2,57;"zł";"";
0600000;"LUBELSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2008";2,68;"zł";"";
0600000;"LUBELSKIE";"grudzień";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2009";2,98;"zł";"";
